<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Lotus Gold Com.ETF,20180613, 20800.00, 21130.00, 20300.00, 20855.00,336900547166.00, 16154673,1623,D,20309.00,20400.00
Lotus Gold Com.ETF,20180612, 20000.00, 20695.00, 19610.00, 20309.00,315027690721.00, 15511598,1467,D,19552.00,20302.00
Lotus Gold Com.ETF,20180611, 19500.00, 19990.00, 19000.00, 19552.00,288176444132.00, 14738808,2210,D,19024.00,19400.00
Lotus Gold Com.ETF,20180610, 18787.00, 19384.00, 18730.00, 19024.00,276467449718.00, 14532864,1844,D,18333.00,19350.00
Lotus Gold Com.ETF,20180609, 18200.00, 18888.00, 17900.00, 18333.00,457213390455.00, 24939741,1862,D,17707.00,18600.00
Lotus Gold Com.ETF,20180603, 17600.00, 17825.00, 17570.00, 17707.00,173481801688.00, 9797552,832,D,17542.00,17780.00
Lotus Gold Com.ETF,20180602, 17640.00, 17650.00, 17251.00, 17542.00,163309837034.00, 9309428,810,D,17704.00,17500.00
Lotus Gold Com.ETF,20180530, 17624.00, 17910.00, 17500.00, 17704.00,333905178383.00, 18860763,1876,D,17343.00,17500.00
Lotus Gold Com.ETF,20180529, 17105.00, 17591.00, 17030.00, 17343.00,324873564573.00, 18732662,1561,D,16947.00,17499.00
Lotus Gold Com.ETF,20180528, 16870.00, 17097.00, 16860.00, 16947.00,193505343301.00, 11418597,855,D,16826.00,17051.00
Lotus Gold Com.ETF,20180527, 16839.00, 16902.00, 16711.00, 16826.00,90980661182.00, 5407093,494,D,16791.00,16861.00
Lotus Gold Com.ETF,20180526, 16753.00, 16890.00, 16734.00, 16791.00,72952472281.00, 4344701,575,D,16684.00,16742.00
Lotus Gold Com.ETF,20180523, 16602.00, 16764.00, 16600.00, 16684.00,94652280584.00, 5673276,462,D,16683.00,16718.00
Lotus Gold Com.ETF,20180522, 16660.00, 16840.00, 16550.00, 16683.00,171746395111.00, 10294478,940,D,16482.00,16680.00
Lotus Gold Com.ETF,20180521, 16263.00, 16722.00, 16256.00, 16482.00,185327337925.00, 11244181,876,D,16203.00,16652.00
Lotus Gold Com.ETF,20180520, 16280.00, 16280.00, 16112.00, 16203.00,89203776435.00, 5505537,457,D,16379.00,16240.00
Lotus Gold Com.ETF,20180519, 16402.00, 16502.00, 16240.00, 16379.00,92959391123.00, 5675469,596,D,16320.00,16374.00
Lotus Gold Com.ETF,20180516, 16239.00, 16485.00, 16123.00, 16320.00,58280908125.00, 3571223,532,D,16163.00,16393.00
Lotus Gold Com.ETF,20180515, 16240.00, 16310.00, 15927.00, 16163.00,48794106229.00, 3018814,464,D,16307.00,16260.00
Lotus Gold Com.ETF,20180514, 16450.00, 16470.00, 16070.00, 16307.00,85011009610.00, 5213189,717,D,16880.00,16250.00
Lotus Gold Com.ETF,20180513, 16899.00, 17155.00, 16350.00, 16880.00,158964775722.00, 9417587,1091,D,17048.00,16450.00
Lotus Gold Com.ETF,20180512, 17300.00, 17400.00, 16501.00, 17048.00,211608853426.00, 12412250,1475,D,17369.00,16701.00
Lotus Gold Com.ETF,20180509, 17000.00, 17800.00, 16651.00, 17369.00,191787399658.00, 11041690,1923,D,16076.00,16900.00
Lotus Gold Com.ETF,20180508, 15899.00, 16550.00, 15605.00, 16076.00,77372969571.00, 4812883,1100,D,16435.00,16011.00
Lotus Gold Com.ETF,20180507, 16600.00, 16702.00, 15869.00, 16435.00,134437157533.00, 8179827,949,D,17142.00,16000.00
Lotus Gold Com.ETF,20180506, 17251.00, 17850.00, 16200.00, 17142.00,278990987908.00, 16274817,2033,D,16370.00,16380.00
Lotus Gold Com.ETF,20180505, 16001.00, 17000.00, 15650.00, 16370.00,280503051346.00, 17135411,1463,D,15571.00,17000.00
Lotus Gold Com.ETF,20180501, 15500.00, 15820.00, 15405.00, 15571.00,86859683418.00, 5578243,524,D,15357.00,15700.00
Lotus Gold Com.ETF,20180430, 15229.00, 15480.00, 15222.00, 15357.00,120164838412.00, 7824567,642,D,15032.00,15450.00
Lotus Gold Com.ETF,20180429, 14990.00, 15211.00, 14907.00, 15032.00,69505945010.00, 4623785,432,D,14798.00,15160.00
Lotus Gold Com.ETF,20180428, 14700.00, 14992.00, 14650.00, 14798.00,73480905599.00, 4965437,367,D,14794.00,14900.00
Lotus Gold Com.ETF,20180425, 14940.00, 14940.00, 14600.00, 14794.00,35305396074.00, 2386441,231,D,14885.00,14750.00
Lotus Gold Com.ETF,20180424, 15097.00, 15097.00, 14826.00, 14885.00,17022237126.00, 1143588,152,D,15034.00,14826.00
Lotus Gold Com.ETF,20180423, 15210.00, 15210.00, 14840.00, 15034.00,44007085776.00, 2927172,328,D,15197.00,15010.00
Lotus Gold Com.ETF,20180422, 15140.00, 15250.00, 15061.00, 15197.00,46335989249.00, 3049014,347,D,15037.00,15200.00
Lotus Gold Com.ETF,20180421, 15055.00, 15143.00, 14901.00, 15037.00,71794394261.00, 4774566,463,D,15098.00,15140.00
Lotus Gold Com.ETF,20180418, 15170.00, 15223.00, 15000.00, 15098.00,70952054657.00, 4699453,654,D,15415.00,15030.00
Lotus Gold Com.ETF,20180417, 15260.00, 15716.00, 15180.00, 15415.00,198909129610.00, 12904000,1115,D,14982.00,15190.00
Lotus Gold Com.ETF,20180416, 14740.00, 15229.00, 14733.00, 14982.00,90839394115.00, 6063337,550,D,14660.00,15100.00
Lotus Gold Com.ETF,20180415, 14500.00, 14950.00, 14434.00, 14660.00,60824523661.00, 4149084,419,D,14353.00,14741.00
Lotus Gold Com.ETF,20180411, 13950.00, 14900.00, 13900.00, 14353.00,18432515241.00, 1284261,363,D,14816.00,14436.00
Lotus Gold Com.ETF,20180410, 14900.00, 15290.00, 14500.00, 14816.00,129222954578.00, 8721754,890,D,15756.00,14710.00
Lotus Gold Com.ETF,20180409, 15500.00, 16000.00, 15400.00, 15756.00,104767236974.00, 6649392,955,D,14879.00,15500.00
Lotus Gold Com.ETF,20180408, 14690.00, 15540.00, 14590.00, 14879.00,88580484464.00, 5953223,659,D,14410.00,15390.00
Lotus Gold Com.ETF,20180407, 14300.00, 14960.00, 14258.00, 14410.00,39287781930.00, 2726515,299,D,14151.00,14708.00
Lotus Gold Com.ETF,20180404, 14100.00, 14300.00, 14070.00, 14151.00,15396848575.00, 1088059,133,D,14017.00,14251.00
Lotus Gold Com.ETF,20180403, 13950.00, 14146.00, 13873.00, 14017.00,12821008764.00, 914680,122,D,13778.00,14096.00
Lotus Gold Com.ETF,20180328, 13970.00, 13980.00, 13690.00, 13778.00,16132984471.00, 1170956,131,D,13927.00,13970.00
Lotus Gold Com.ETF,20180327, 13885.00, 14065.00, 13787.00, 13927.00,21754733831.00, 1562097,190,D,13431.00,13990.00
Lotus Gold Com.ETF,20180326, 13291.00, 13882.00, 13150.00, 13431.00,19768891629.00, 1471882,133,D,13244.00,13881.00
Lotus Gold Com.ETF,20180325, 13222.00, 13305.00, 13203.00, 13244.00,29346475169.00, 2215879,136,D,13169.00,13278.00
Lotus Gold Com.ETF,20180319, 13203.00, 13500.00, 13051.00, 13169.00,3989814205.00, 302960,47,D,13125.00,13200.00
Lotus Gold Com.ETF,20180318, 13053.00, 13191.00, 13050.00, 13125.00,9794787720.00, 746297,58,D,13198.00,13168.00
Lotus Gold Com.ETF,20180317, 13373.00, 13379.00, 13041.00, 13198.00,13195370820.00, 999828,68,D,13227.00,13041.00
Lotus Gold Com.ETF,20180314, 13149.00, 13860.00, 13146.00, 13227.00,8080886817.00, 610957,57,D,13108.00,13384.00
Lotus Gold Com.ETF,20180313, 13080.00, 13151.00, 13021.00, 13108.00,8780371318.00, 669827,76,D,13010.00,13147.00
Lotus Gold Com.ETF,20180312, 13020.00, 13078.00, 12967.00, 13010.00,1361994981.00, 104688,27,D,12999.00,13078.00
Lotus Gold Com.ETF,20180311, 13063.00, 13063.00, 12958.00, 12999.00,7100569164.00, 546230,55,D,13041.00,13026.00
Lotus Gold Com.ETF,20180310, 13045.00, 13100.00, 13000.00, 13041.00,7195812643.00, 551783,56,D,13020.00,13067.00
Lotus Gold Com.ETF,20180307, 13001.00, 13051.00, 13000.00, 13020.00,2385600605.00, 183231,33,D,13037.00,13051.00
Lotus Gold Com.ETF,20180306, 13017.00, 13084.00, 13010.00, 13037.00,3440542150.00, 263901,28,D,13016.00,13010.00
Lotus Gold Com.ETF,20180305, 13011.00, 13053.00, 12960.00, 13016.00,8764562824.00, 673390,59,D,12919.00,13015.00
Lotus Gold Com.ETF,20180304, 12756.00, 13015.00, 12755.00, 12919.00,6686275038.00, 517545,61,D,12744.00,13015.00
Lotus Gold Com.ETF,20180303, 12639.00, 12824.00, 12625.00, 12744.00,13439650636.00, 1054595,48,D,12572.00,12755.00
Lotus Gold Com.ETF,20180228, 12595.00, 12627.00, 12501.00, 12572.00,1320118019.00, 105004,26,D,12523.00,12627.00
Lotus Gold Com.ETF,20180227, 12600.00, 12615.00, 12500.00, 12523.00,4213876866.00, 336481,58,D,12490.00,12598.00
Lotus Gold Com.ETF,20180226, 12518.00, 12681.00, 12480.00, 12490.00,25509259052.00, 2042342,82,D,12446.00,12610.00
Lotus Gold Com.ETF,20180225, 12464.00, 12525.00, 12303.00, 12446.00,8365407751.00, 672116,37,D,12314.00,12525.00
Lotus Gold Com.ETF,20180224, 12357.00, 12426.00, 12255.00, 12314.00,1710832021.00, 138933,33,D,12425.00,12349.00
Lotus Gold Com.ETF,20180221, 12527.00, 12527.00, 12352.00, 12425.00,3819041869.00, 307377,35,D,12555.00,12353.00
Lotus Gold Com.ETF,20180219, 12625.00, 12625.00, 12501.00, 12555.00,202213807.00, 16106,23,D,12651.00,12522.00
Lotus Gold Com.ETF,20180218, 12750.00, 12753.00, 12600.00, 12651.00,4988494705.00, 394301,40,D,12808.00,12630.00
Lotus Gold Com.ETF,20180217, 12853.00, 12865.00, 12637.00, 12808.00,8407057960.00, 656410,64,D,13119.00,12807.00
Lotus Gold Com.ETF,20180214, 13095.00, 13203.00, 13022.00, 13119.00,4145400312.00, 315981,89,D,13027.00,13025.00
Lotus Gold Com.ETF,20180213, 12760.00, 13510.00, 12760.00, 13027.00,5749733154.00, 441362,84,D,12801.00,13090.00
Lotus Gold Com.ETF,20180212, 12670.00, 12889.00, 12670.00, 12801.00,1424916954.00, 111315,47,D,12576.00,12854.00
Lotus Gold Com.ETF,20180210, 12537.00, 12673.00, 12534.00, 12576.00,2156745008.00, 171491,31,D,12564.00,12673.00
Lotus Gold Com.ETF,20180207, 12564.00, 12569.00, 12558.00, 12564.00,661758599.00, 52671,25,D,12524.00,12558.00
Lotus Gold Com.ETF,20180206, 12495.00, 12565.00, 12495.00, 12524.00,1991333316.00, 159003,40,D,12493.00,12530.00
Lotus Gold Com.ETF,20180205, 12499.00, 12539.00, 12436.00, 12493.00,6484293635.00, 519014,65,D,12458.00,12502.00
Lotus Gold Com.ETF,20180204, 12416.00, 12505.00, 12412.00, 12458.00,5358762775.00, 430147,48,D,12365.00,12505.00
Lotus Gold Com.ETF,20180203, 12292.00, 12448.00, 12292.00, 12365.00,5505053979.00, 445207,44,D,12277.00,12300.00
Lotus Gold Com.ETF,20180131, 12267.00, 12307.00, 12248.00, 12277.00,3834063383.00, 312295,52,D,12239.00,12285.00
Lotus Gold Com.ETF,20180130, 12253.00, 12253.00, 12214.00, 12239.00,1354135687.00, 110637,25,D,12261.00,12231.00
Lotus Gold Com.ETF,20180129, 12229.00, 12310.00, 12228.00, 12261.00,4838070520.00, 394578,43,D,12200.00,12230.00
Lotus Gold Com.ETF,20180128, 12219.00, 12247.00, 12184.00, 12200.00,5002094641.00, 409991,40,D,12248.00,12247.00
Lotus Gold Com.ETF,20180127, 12580.00, 12580.00, 12192.00, 12248.00,4995894123.00, 407904,63,D,12556.00,12197.00
Lotus Gold Com.ETF,20180124, 12573.00, 12617.00, 12536.00, 12556.00,2230300945.00, 177627,43,D,12640.00,12569.00
Lotus Gold Com.ETF,20180123, 12650.00, 12682.00, 12625.00, 12640.00,4444651214.00, 351620,46,D,12603.00,12629.00
Lotus Gold Com.ETF,20180122, 12564.00, 12680.00, 12300.00, 12603.00,30165259583.00, 2393444,135,D,12571.00,12643.00
Lotus Gold Com.ETF,20180121, 12515.00, 12615.00, 12500.00, 12571.00,9239959610.00, 735037,85,D,12462.00,12557.00
Lotus Gold Com.ETF,20180120, 12410.00, 12513.00, 12350.00, 12462.00,1716814680.00, 137760,35,D,12416.00,12513.00
Lotus Gold Com.ETF,20180117, 12341.00, 12453.00, 12341.00, 12416.00,1579605057.00, 127227,35,D,12331.00,12453.00
Lotus Gold Com.ETF,20180116, 12330.00, 12340.00, 12330.00, 12331.00,1996880387.00, 161941,25,D,12347.00,12340.00
Lotus Gold Com.ETF,20180115, 12400.00, 12405.00, 12305.00, 12347.00,3415736720.00, 276635,37,D,12375.00,12306.00
Lotus Gold Com.ETF,20180114, 12255.00, 12461.00, 12243.00, 12375.00,5893426593.00, 476246,54,D,12307.00,12458.00
Lotus Gold Com.ETF,20180113, 12350.00, 12375.00, 12287.00, 12307.00,4924502581.00, 400136,46,D,12249.00,12306.00
Lotus Gold Com.ETF,20180110, 12204.00, 12399.00, 12200.00, 12249.00,5835364217.00, 476394,50,D,12188.00,12260.00
Lotus Gold Com.ETF,20180109, 12201.00, 12204.00, 12151.00, 12188.00,1520337638.00, 124743,31,D,12162.00,12169.00
Lotus Gold Com.ETF,20180108, 12148.00, 12204.00, 12148.00, 12162.00,1418787439.00, 116658,29,D,12135.00,12204.00
Lotus Gold Com.ETF,20180107, 12091.00, 12199.00, 12090.00, 12135.00,3244929532.00, 267412,24,D,12164.00,12090.00
Lotus Gold Com.ETF,20180106, 12240.00, 12240.00, 12088.00, 12164.00,6935521412.00, 570153,77,D,12387.00,12100.00
Lotus Gold Com.ETF,20180103, 12355.00, 12463.00, 12317.00, 12387.00,8582669168.00, 692879,95,D,12268.00,12461.00
Lotus Gold Com.ETF,20180102, 12288.00, 12317.00, 12200.00, 12268.00,6455987500.00, 526267,55,D,12018.00,12315.00
Lotus Gold Com.ETF,20180101, 11989.00, 12260.00, 11901.00, 12018.00,10410508715.00, 866247,95,D,11898.00,12260.00
Lotus Gold Com.ETF,20171231, 11864.00, 11960.00, 11851.00, 11898.00,7113340431.00, 597853,87,D,11775.00,11960.00
Lotus Gold Com.ETF,20171230, 11731.00, 11820.00, 11722.00, 11775.00,3659897191.00, 310820,44,D,11663.00,11751.00
Lotus Gold Com.ETF,20171227, 11635.00, 11750.00, 11635.00, 11663.00,2319691680.00, 198891,17,D,11620.00,11700.00
Lotus Gold Com.ETF,20171226, 11620.00, 11630.00, 11620.00, 11620.00,122549492.00, 10546,16,D,11633.00,11621.00
Lotus Gold Com.ETF,20171225, 11640.00, 11650.00, 11620.00, 11633.00,2432303136.00, 209079,37,D,11628.00,11631.00
Lotus Gold Com.ETF,20171224, 11620.00, 11644.00, 11610.00, 11628.00,575532155.00, 49497,14,D,11622.00,11635.00
Lotus Gold Com.ETF,20171223, 11625.00, 11649.00, 11620.00, 11622.00,966270469.00, 83141,11,D,11612.00,11621.00
Lotus Gold Com.ETF,20171220, 11621.00, 11621.00, 11610.00, 11612.00,574196476.00, 49448,26,D,11627.00,11610.00
Lotus Gold Com.ETF,20171219, 11630.00, 11650.00, 11620.00, 11627.00,1471296589.00, 126539,25,D,11658.00,11640.00
Lotus Gold Com.ETF,20171218, 11680.00, 11700.00, 11650.00, 11658.00,1205141673.00, 103373,32,D,11715.00,11650.00
Lotus Gold Com.ETF,20171217, 11725.00, 11730.00, 11700.00, 11715.00,342153541.00, 29207,25,D,11741.00,11700.00
Lotus Gold Com.ETF,20171216, 11770.00, 11795.00, 11725.00, 11741.00,1415205336.00, 120532,43,D,11759.00,11726.00
Lotus Gold Com.ETF,20171215, 0.00, 0.00, 0.00, 11759.00,0.00, 0,0,D,11759.00,11736.00
Lotus Gold Com.ETF,20171214, 0.00, 0.00, 0.00, 11759.00,0.00, 0,0,D,11759.00,11736.00
Lotus Gold Com.ETF,20171213, 11759.00, 11770.00, 11736.00, 11759.00,1142357240.00, 97145,26,D,11717.00,11736.00
Lotus Gold Com.ETF,20171212, 11722.00, 11750.00, 11704.00, 11717.00,2042849263.00, 174348,42,D,11750.00,11730.00
Lotus Gold Com.ETF,20171211, 11899.00, 11899.00, 11711.00, 11750.00,2108551434.00, 179452,51,D,11756.00,11750.00
Lotus Gold Com.ETF,20171210, 11675.00, 11860.00, 11673.00, 11756.00,3351245479.00, 285073,39,D,11657.00,11850.00
Lotus Gold Com.ETF,20171209, 11800.00, 11800.00, 11627.00, 11657.00,1073847331.00, 92120,46,D,11882.00,11655.00
Lotus Gold Com.ETF,20171205, 11700.00, 12010.00, 11674.00, 11882.00,16549573676.00, 1392803,145,D,11622.00,11931.00
Lotus Gold Com.ETF,20171204, 11612.00, 11660.00, 11604.00, 11622.00,1651709679.00, 142125,32,D,11608.00,11660.00
Lotus Gold Com.ETF,20171203, 11588.00, 11650.00, 11557.00, 11608.00,8972438037.00, 772965,104,D,11541.00,11630.00
Lotus Gold Com.ETF,20171202, 11470.00, 11570.00, 11470.00, 11541.00,3006485106.00, 260498,50,D,11415.00,11524.00
Lotus Gold Com.ETF,20171129, 11439.00, 11499.00, 11398.00, 11415.00,1521015795.00, 133244,28,D,11377.00,11495.00
Lotus Gold Com.ETF,20171128, 11309.00, 11470.00, 11309.00, 11377.00,3983130988.00, 350092,37,D,11538.00,11441.00
Lotus Gold Com.ETF,20171126, 11553.00, 11577.00, 11454.00, 11538.00,1707319622.00, 147972,39,D,11557.00,11455.00
Lotus Gold Com.ETF,20171125, 11600.00, 11689.00, 11550.00, 11557.00,2628901955.00, 227476,67,D,11901.00,11666.00
Lotus Gold Com.ETF,20171122, 11827.00, 11927.00, 11827.00, 11901.00,17285626457.00, 1452499,88,D,11828.00,11830.00
Lotus Gold Com.ETF,20171121, 11901.00, 11948.00, 11746.00, 11828.00,3771918833.00, 318886,82,D,11719.00,11746.00
Lotus Gold Com.ETF,20171120, 11657.00, 11949.00, 11635.00, 11719.00,3874362099.00, 330604,105,D,11630.00,11949.00
Lotus Gold Com.ETF,20171118, 11541.00, 11690.00, 11540.00, 11630.00,1171598982.00, 100736,59,D,11494.00,11640.00
Lotus Gold Com.ETF,20171115, 11425.00, 11550.00, 11424.00, 11494.00,1217091272.00, 105891,49,D,11499.00,11522.00
Lotus Gold Com.ETF,20171114, 11400.00, 11560.00, 11352.00, 11499.00,3503950117.00, 304714,87,D,11246.00,11481.00
Lotus Gold Com.ETF,20171113, 11155.00, 11411.00, 11142.00, 11246.00,5939674463.00, 528137,77,D,11178.00,11411.00
Lotus Gold Com.ETF,20171112, 11180.00, 11190.00, 11134.00, 11178.00,1014093362.00, 90724,39,D,11084.00,11135.00
Lotus Gold Com.ETF,20171111, 11111.00, 11180.00, 11001.00, 11084.00,3723152433.00, 335915,57,D,11069.00,11180.00
Lotus Gold Com.ETF,20171108, 11098.00, 11098.00, 11068.00, 11069.00,262841474.00, 23745,23,D,11034.00,11069.00
Lotus Gold Com.ETF,20171107, 11002.00, 11096.00, 11001.00, 11034.00,1598816698.00, 144901,18,D,10913.00,11095.00
Lotus Gold Com.ETF,20171106, 10906.00, 11040.00, 10904.00, 10913.00,6024069660.00, 552015,22,D,10906.00,11001.00
Lotus Gold Com.ETF,20171105, 10905.00, 10926.00, 10905.00, 10906.00,221974465.00, 20353,10,D,10928.00,10926.00
Lotus Gold Com.ETF,20171104, 10933.00, 10933.00, 10905.00, 10928.00,615632504.00, 56337,11,D,10902.00,10906.00
Lotus Gold Com.ETF,20171101, 10900.00, 10930.00, 10900.00, 10902.00,1187079243.00, 108887,26,D,10943.00,10900.00
Lotus Gold Com.ETF,20171031, 10885.00, 10999.00, 10882.00, 10943.00,2530166877.00, 231210,37,D,10922.00,10905.00
Lotus Gold Com.ETF,20171030, 10930.00, 11099.00, 10920.00, 10922.00,315453156.00, 28882,13,D,11058.00,11030.00
Lotus Gold Com.ETF,20171029, 10881.00, 11113.00, 10880.00, 11058.00,4782162747.00, 432458,57,D,10886.00,11000.00
Lotus Gold Com.ETF,20171028, 10893.00, 10895.00, 10879.00, 10886.00,220801794.00, 20283,20,D,10886.00,10880.00
Lotus Gold Com.ETF,20171025, 10890.00, 10897.00, 10881.00, 10886.00,2218606026.00, 203798,22,D,10881.00,10881.00
Lotus Gold Com.ETF,20171024, 10849.00, 10889.00, 10849.00, 10881.00,1391219889.00, 127855,22,D,10849.00,10881.00
Lotus Gold Com.ETF,20171023, 10861.00, 10861.00, 10848.00, 10849.00,694268012.00, 63994,17,D,10855.00,10849.00
Lotus Gold Com.ETF,20171022, 10860.00, 10860.00, 10850.00, 10855.00,175647113.00, 16181,13,D,10889.00,10851.00
Lotus Gold Com.ETF,20171021, 10890.00, 10895.00, 10881.00, 10889.00,830252885.00, 76246,30,D,10881.00,10895.00
Lotus Gold Com.ETF,20171018, 10880.00, 10890.00, 10880.00, 10881.00,682395134.00, 62713,24,D,10906.00,10890.00
Lotus Gold Com.ETF,20171017, 10910.00, 10910.00, 10880.00, 10906.00,706789280.00, 64810,30,D,10900.00,10881.00
Lotus Gold Com.ETF,20171016, 10905.00, 10905.00, 10900.00, 10900.00,3772241098.00, 346063,36,D,10894.00,10901.00
Lotus Gold Com.ETF,20171015, 10894.00, 10910.00, 10894.00, 10894.00,3064662094.00, 281311,23,D,10889.00,10900.00
Lotus Gold Com.ETF,20171014, 10900.00, 10926.00, 10877.00, 10889.00,4687235743.00, 430458,31,D,10890.00,10895.00
Lotus Gold Com.ETF,20171011, 10901.00, 10901.00, 10846.00, 10890.00,3588823504.00, 329567,40,D,10869.00,10890.00
Lotus Gold Com.ETF,20171010, 10960.00, 10960.00, 10831.00, 10869.00,2727618559.00, 250951,39,D,10870.00,10839.00
Lotus Gold Com.ETF,20171009, 10850.00, 10980.00, 10823.00, 10870.00,5342350579.00, 491468,80,D,10772.00,10944.00
Lotus Gold Com.ETF,20171008, 10700.00, 10802.00, 10700.00, 10772.00,4324261522.00, 401443,60,D,10624.00,10765.00
Lotus Gold Com.ETF,20171007, 10613.00, 10660.00, 10612.00, 10624.00,6266841595.00, 589890,70,D,10599.00,10646.00
Lotus Gold Com.ETF,20171004, 10600.00, 10620.00, 10572.00, 10599.00,2201698558.00, 207729,42,D,10563.00,10613.00
Lotus Gold Com.ETF,20171003, 10562.00, 10580.00, 10562.00, 10563.00,410439121.00, 38855,34,D,10557.00,10580.00
Lotus Gold Com.ETF,20171002, 10544.00, 10561.00, 10544.00, 10557.00,1158164851.00, 109701,18,D,10544.00,10560.00
Lotus Gold Com.ETF,20170927, 10570.00, 10570.00, 10535.00, 10544.00,569929205.00, 54053,9,D,10570.00,10535.00
Lotus Gold Com.ETF,20170926, 10569.00, 10570.00, 10569.00, 10570.00,89558237.00, 8473,6,D,10550.00,10570.00
Lotus Gold Com.ETF,20170925, 10750.00, 10750.00, 10535.00, 10550.00,669441474.00, 63455,26,D,10550.00,10535.00
Lotus Gold Com.ETF,20170924, 10548.00, 10570.00, 10548.00, 10550.00,723798960.00, 68606,28,D,10517.00,10550.00
Lotus Gold Com.ETF,20170923, 10520.00, 10538.00, 10516.00, 10517.00,882470491.00, 83911,14,D,10555.00,10517.00
Lotus Gold Com.ETF,20170920, 10547.00, 10588.00, 10547.00, 10555.00,571006882.00, 54100,16,D,10535.00,10560.00
Lotus Gold Com.ETF,20170919, 10532.00, 10550.00, 10532.00, 10535.00,238547530.00, 22644,16,D,10522.00,10545.00
Lotus Gold Com.ETF,20170918, 10521.00, 10538.00, 10512.00, 10522.00,1006093866.00, 95618,16,D,10523.00,10532.00
Lotus Gold Com.ETF,20170917, 10522.00, 10535.00, 10521.00, 10523.00,1379236781.00, 131071,15,D,10583.00,10521.00
Lotus Gold Com.ETF,20170916, 10577.00, 10596.00, 10516.00, 10583.00,168813724.00, 15952,17,D,10587.00,10516.00
Lotus Gold Com.ETF,20170913, 10544.00, 10600.00, 10542.00, 10587.00,3433696494.00, 324346,34,D,10522.00,10600.00
Lotus Gold Com.ETF,20170912, 10400.00, 10562.00, 10400.00, 10522.00,296783521.00, 28205,34,D,10594.00,10545.00
Lotus Gold Com.ETF,20170911, 10611.00, 10699.00, 10545.00, 10594.00,2951123889.00, 278565,44,D,10545.00,10578.00
Lotus Gold Com.ETF,20170910, 10545.00, 0.00, 0.00, 10545.00,0.00, 0,0,D,10545.00,10545.00
Lotus Gold Com.ETF,20170906, 10547.00, 10668.00, 10528.00, 10545.00,5924288768.00, 561822,42,D,10524.00,10565.00
Lotus Gold Com.ETF,20170905, 10420.00, 10570.00, 10402.00, 10524.00,208704256.00, 19831,28,D,10598.00,10570.00
Lotus Gold Com.ETF,20170904, 10567.00, 10668.00, 10567.00, 10598.00,4894274434.00, 461795,53,D,10521.00,10575.00
Lotus Gold Com.ETF,20170903, 10509.00, 10600.00, 10509.00, 10521.00,12450125284.00, 1183330,68,D,10492.00,10557.00
Lotus Gold Com.ETF,20170902, 10480.00, 10503.00, 10480.00, 10492.00,9543395355.00, 909581,55,D,10456.00,10499.00
